adm0_name,mkt_name,cm_name,mp_price,date,um_name
Benin,Malanville (CBM),Maize,0.19589499999999999,2002-1,KG
Benin,Malanville (CBM),Maize,0.17108399999999999,2003-1,KG
Benin,Malanville (CBM),Maize,0.17855749999999998,2003-2,KG
Benin,Malanville (CBM),Maize,0.157035,2003-3,KG
Benin,Malanville (CBM),Maize,0.157985,2003-4,KG
Benin,Malanville (CBM),Maize,0.15849,2003-5,KG
Benin,Malanville (CBM),Maize,0.16011,2003-6,KG
Benin,Malanville (CBM),Maize,0.1383448,2003-7,KG
Benin,Malanville (CBM),Maize,0.145265,2003-8,KG
Benin,Malanville (CBM),Maize,0.15667625000000002,2003-9,KG
Benin,Malanville (CBM),Maize,0.14702600000000002,2003-10,KG
Benin,Malanville (CBM),Maize,0.12711,2003-11,KG
Benin,Malanville (CBM),Maize,0.15753375,2003-12,KG
Benin,Malanville (CBM),Maize,0.21020999999999998,2005-1,KG
Benin,Malanville (CBM),Maize,0.2457675,2005-2,KG
Benin,Malanville (CBM),Maize,0.304315,2005-3,KG
Benin,Malanville (CBM),Maize,0.324555,2005-4,KG
Benin,Malanville (CBM),Maize,0.34812,2005-5,KG
Benin,Malanville (CBM),Maize,0.39428399999999997,2005-6,KG
Benin,Malanville (CBM),Maize,0.511995,2005-7,KG
Benin,Malanville (CBM),Maize,0.403325,2005-8,KG
Benin,Malanville (CBM),Maize,0.191658,2005-9,KG
Benin,Malanville (CBM),Maize,0.1669875,2005-10,KG
Benin,Malanville (CBM),Maize,0.19564124999999996,2005-11,KG
Benin,Malanville (CBM),Maize,0.19888,2005-12,KG
Benin,Malanville (CBM),Maize,0.21379025,2006-1,KG
Benin,Malanville (CBM),Maize,0.1989017274,2006-2,KG
Benin,Malanville (CBM),Maize,0.23396250000000002,2006-3,KG
Benin,Malanville (CBM),Maize,0.25623,2006-4,KG
Benin,Malanville (CBM),Maize,0.26568749999999997,2006-5,KG
Benin,Malanville (CBM),Maize,0.236915,2006-6,KG
Benin,Malanville (CBM),Maize,0.17112,2007-1,KG
Benin,Malanville (CBM),Maize,0.16084687499999997,2007-2,KG
Benin,Malanville (CBM),Maize,0.17247659999999998,2007-3,KG
Benin,Malanville (CBM),Maize,0.19134325000000002,2007-4,KG
Benin,Malanville (CBM),Maize,0.29452500000000004,2008-1,KG
Benin,Malanville (CBM),Maize,0.3228625,2008-2,KG
Benin,Malanville (CBM),Maize,0.3519425,2008-3,KG
Benin,Malanville (CBM),Maize,0.357898,2008-4,KG
Benin,Malanville (CBM),Maize,0.4148099208,2008-5,KG
Benin,Malanville (CBM),Maize,0.48924999999999996,2008-6,KG
Benin,Malanville (CBM),Maize,0.5774400000000001,2008-7,KG
Benin,Malanville (CBM),Maize,0.529888,2008-8,KG
