adm0_name,mkt_name,cm_name,mp_price,date,um_name
Madagascar,Atsinanana,Rice (paddy),2842.206796518856,2011-5,KG
Madagascar,Atsinanana,Rice (paddy),2809.0292852754455,2011-6,KG
Madagascar,Atsinanana,Rice (paddy),2831.0608875129005,2011-7,KG
Madagascar,Atsinanana,Rice (paddy),2831.0608875129005,2011-8,KG
Madagascar,Atsinanana,Rice (paddy),3806.699507389162,2011-9,KG
Madagascar,Atsinanana,Rice (paddy),4041.536530460711,2011-10,KG
Madagascar,Atsinanana,Rice (paddy),4128.264782187336,2011-12,KG
Madagascar,Atsinanana,Rice (paddy),4110.414708646615,2012-1,KG
Madagascar,Atsinanana,Rice (paddy),4140.524964201607,2012-2,KG
Madagascar,Atsinanana,Rice (paddy),4069.4429905672446,2012-3,KG
Madagascar,Atsinanana,Rice (paddy),4000.760408447966,2012-4,KG
Madagascar,Atsinanana,Rice (paddy),3992.337754956497,2012-5,KG
Madagascar,Atsinanana,Rice (paddy),4104.676263212848,2012-6,KG
Madagascar,Atsinanana,Rice (paddy),5066.114027149321,2012-7,KG
Madagascar,Atsinanana,Rice (paddy),4838.423509075194,2012-8,KG
Madagascar,Atsinanana,Rice (paddy),4784.663247863248,2012-9,KG
Madagascar,Vakinakaratra,Rice (paddy),4111.583724513346,2011-4,KG
Madagascar,Vakinakaratra,Rice (paddy),4830.226219486428,2011-5,KG
Madagascar,Vakinakaratra,Rice (paddy),4477.4795654558275,2011-6,KG
Madagascar,Vakinakaratra,Rice (paddy),4409.029251044681,2011-7,KG
Madagascar,Vakinakaratra,Rice (paddy),3996.2969437403494,2011-8,KG
Madagascar,Vakinakaratra,Rice (paddy),3892.605279065082,2011-9,KG
Madagascar,Vakinakaratra,Rice (paddy),3963.7077664628437,2011-10,KG
Madagascar,Vakinakaratra,Rice (paddy),3864.4095970068515,2011-11,KG
Madagascar,Vakinakaratra,Rice (paddy),3611.598514968798,2011-12,KG
Madagascar,Vakinakaratra,Rice (paddy),4369.1121378621365,2012-1,KG
Madagascar,Vakinakaratra,Rice (paddy),4261.795569847679,2012-2,KG
Madagascar,Vakinakaratra,Rice (paddy),4416.542539762686,2012-3,KG
Madagascar,Vakinakaratra,Rice (paddy),4613.376845991561,2012-4,KG
Madagascar,Vakinakaratra,Rice (paddy),4798.607920452597,2012-5,KG
Madagascar,Vakinakaratra,Rice (paddy),4689.243161379384,2012-6,KG
Madagascar,Vakinakaratra,Rice (paddy),4649.517278954957,2012-7,KG
Madagascar,Vakinakaratra,Rice (paddy),4343.888509528834,2012-8,KG
Madagascar,Vakinakaratra,Rice (paddy),4368.021223470661,2012-9,KG
Madagascar,Analamanga,Rice (paddy),4162.187831891972,2011-4,KG
Madagascar,Analamanga,Rice (paddy),4695.8199246833265,2011-5,KG
Madagascar,Analamanga,Rice (paddy),4325.085609419242,2011-6,KG
Madagascar,Analamanga,Rice (paddy),4137.704374057314,2011-7,KG
Madagascar,Analamanga,Rice (paddy),3669.178503597892,2011-8,KG
Madagascar,Analamanga,Rice (paddy),3817.229796482908,2011-9,KG
Madagascar,Analamanga,Rice (paddy),3920.5653690047443,2011-10,KG
Madagascar,Analamanga,Rice (paddy),3823.731601248885,2011-11,KG
Madagascar,Analamanga,Rice (paddy),3883.183099867507,2011-12,KG
Madagascar,Analamanga,Rice (paddy),4858.343979115751,2012-1,KG
Madagascar,Analamanga,Rice (paddy),4493.687387618803,2012-2,KG
Madagascar,Analamanga,Rice (paddy),4004.3319027181687,2012-3,KG
Madagascar,Analamanga,Rice (paddy),4117.937491540584,2012-4,KG
Madagascar,Analamanga,Rice (paddy),4464.1594896331735,2012-5,KG
Madagascar,Analamanga,Rice (paddy),5507.729240456513,2012-6,KG
Madagascar,Analamanga,Rice (paddy),5277.202111613876,2012-7,KG
Madagascar,Analamanga,Rice (paddy),5241.625468164793,2012-8,KG
Madagascar,Analamanga,Rice (paddy),4784.663247863248,2012-9,KG
Madagascar,Alaotra Mangoro,Rice (paddy),3381.7776134122273,2011-4,KG
Madagascar,Alaotra Mangoro,Rice (paddy),3786.9515521639732,2011-5,KG
Madagascar,Alaotra Mangoro,Rice (paddy),4447.629701686123,2011-6,KG
Madagascar,Alaotra Mangoro,Rice (paddy),3814.90474203866,2011-7,KG
